"","name","year","latitude","longitude","city","region","zipCode","cuisine","price","url","stars"
"591","Mizumi (Macau)",2019,22.188755,113.54488,"Macau","Macau","N/A","Japanese","$$","https://guide.michelin.com/mo/en/macau-region/macau/restaurant/mizumi-macau",2
"592","The Tasting Room",2019,22.14958,113.56505,"Macau","Macau","N/A","French","$$$","https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-tasting-room",2
"593","Alain Ducasse at Morpheus",2019,22.14293,113.563774,"Macau","Macau","N/A","French","$$$$$","https://guide.michelin.com/mo/en/macau-region/macau/restaurant/alain-ducasse-at-morpheus",2
"594","L'Atelier de Joel Robuchon",2019,40.742905,-74.00769,"New York","New York City","N/A","French","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-atelier-de-joel-robuchon562505",2
"595","Jungsik",2019,40.718685,-74.00911,"New York","New York City","10013","Korean","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jungsik",2
"596","Atera",2019,40.716797,-74.00565,"New York","New York City","10013","American","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera",2
"597","Jean-Georges",2019,40.76907,-73.98155,"New York","New York City","10023","French","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jean-georges",2
"598","Marea",2019,40.76749,-73.98114,"New York","New York City","10019","Seafood","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/marea",2
"599","Gabriel Kreuther",2019,40.75397,-73.982025,"New York","New York City","10036","French","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gabriel-kreuther",2
"600","Ichimura at Uchu",2019,40.721832,-73.99012,"New York","New York City","10002","Japanese","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ichimura-at-uchu",2
"601","Sushi Ginza Onodera",2019,40.752396,-73.981575,"New York","New York City","10017","Japanese","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-ginza-onodera",2
"602","Ko",2019,40.72909,-73.98448,"New York","New York City","10003","Japanese","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ko",2
"603","The Modern",2019,40.76106,-73.97628,"New York","New York City","10019","American","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-modern",2
"604","Aquavit",2019,40.76078,-73.97214,"New York","New York City","10022","European","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aquavit",2
"605","Daniel",2019,40.7666,-73.96745,"New York","New York City","10065","French","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/daniel",2
"606","Aska",2019,40.71222,-73.96642,"New York","New York City","11249","European","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aska",2
"607","Blanca",2019,40.70492,-73.93354,"New York","New York City","11206","American","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blanca",2
"608","Patrick Guilbaud",2019,53.33893,-6.25283,"City Centre","Ireland","D2","French","$$$$","https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/patrick-guilbaud",2
"609","Oro",2019,-22.98601,-43.22471,"Rio de Janeiro","Rio de Janeiro","015","Creative","$$$$$","https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oro",2
"610","Tuju",2019,-23.55653,-46.69083,"Sao Paulo","Sao Paulo","001","Creative","$$$$$","https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tuju",2
"611","D.O.M.",2019,-23.56618,-46.66742,"Sao Paulo","Sao Paulo","011","Creative","$$$$$","https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/d-o-m",2
"612","Kojima",2019,37.52559,127.04193,"Seoul","South Korea","N/A","Japanese","$$$$$","https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kojima",2
"613","Jungsik",2019,37.525585,127.04107,"Seoul","South Korea","N/A","Korean","$$$","https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/jungsik511965",2
"614","Kwonsooksoo",2019,37.526752,127.03571,"Seoul","South Korea","N/A","Korean","$$$","https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kwonsooksoo",2
"615","Mingles",2019,37.52219,127.0392,"Seoul","South Korea","N/A","Korean","$$$","https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/mingles",2
"616","Alla Prima",2019,37.51844,127.03008,"Seoul","South Korea","N/A","Creative","$$$","https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/alla-prima",2
"617","Waku Ghin",2018,1.283175,103.8598,"Singapore","Singapore","N/A","Japanese","$$$$$","https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/waku-ghin",2
"618","Odette",2018,1.2896459,103.8516,"Singapore","Singapore","N/A","French","$$$$","https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/odette",2
"619","Shoukouwa",2018,1.2863698,103.854,"Singapore","Singapore","N/A","Japanese","$$$$$","https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shoukouwa",2
"620","Shisen Hanten",2018,1.302395,103.8365,"Singapore","Singapore","N/A","Chinese","$","https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shisen-hanten",2
"621","Les Amis",2018,1.3066648,103.8314,"Singapore","Singapore","N/A","French","$$$","https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/les-amis",2
"622","Faviken Magasinet",2019,63.43626,13.29337,"Jarpen","Sweden","837 94","Creative","$$$$","https://guide.michelin.com/se/en/jamtland/jarpen/restaurant/faviken-magasinet",2
"623","Gastrologik",2019,59.33365,18.0807,"Stockholm","Sweden","114 51","Creative","$$$$","https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/gastrologik",2
"624","Oaxen Krog",2019,59.322342,18.101831,"Stockholm","Sweden","11521","Creative","$$$$","https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/oaxen-krog",2
"625","Vollmers",2019,55.604427,12.995848,"Malmo","Sweden","21133","Creative","$$$$","https://guide.michelin.com/se/en/skane/malmo/restaurant/vollmers",2
"626","Daniel Berlin",2019,55.61246,13.99265,"Skane-Tranas","Sweden","273 92","Creative","$$$$","https://guide.michelin.com/se/en/skane/skane-tranas/restaurant/daniel-berlin",2
"627","RAW",2019,25.082666,121.559525,"Taipei","Taipei","110","Creative","$$$","https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/raw",2
"628","Shoun RyuGin",2019,25.08258,121.5595,"Taipei","Taipei","110","Japanese","$$$$","https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/shoun-ryugin",2
"629","Tairroir",2019,25.082718,121.559296,"Taipei","Taipei","110","Creative","$$$","https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tairroir",2
"630","Sushi Amamoto",2019,25.037945,121.55487,"Taipei","Taipei","110","Japanese","$$$$","https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-amamoto",2
"631","The Guest House",2019,25.04486,121.52198,"Taipei","Taipei","110","Sichuan","$$","https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/the-guest-house",2
"632","Gaggan",2019,13.737679,100.542145,"Bangkok","Thailand","N/A","Creative","$$$$$","https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/gaggan",2
"633","Suhring",2019,13.710947,100.545654,"Bangkok","Thailand","N/A","European","$$$$","https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suhring",2
"634","Mezzaluna",2019,13.722148,100.51691,"Bangkok","Thailand","N/A","Creative","$$$$$","https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/mezzaluna",2
"635","Le Normandie",2019,13.723197,100.513855,"Bangkok","Thailand","N/A","French","$$$$","https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-normandie",2
"636","minibar",2019,38.896294,-77.02386,"Washington, D.C.","Washington DC","20004","Creative","$$$$","https://guide.michelin.com/us/en/washington/washington-dc/restaurant/minibar",2
"637","Pineapple and Pearls",2019,38.880707,-76.99514,"Washington, D.C.","Washington DC","20003","American","$$$$","https://guide.michelin.com/us/en/washington/washington-dc/restaurant/pineapple-and-pearls",2
"638","Andrew Fairlie at Gleneagles",2019,56.28339,-3.75149,"Auchterarder","United Kingdom","PH3 1NF","French","$$$$","https://guide.michelin.com/gb/en/perth-and-kinross/auchterarder/restaurant/andrew-fairlie-at-gleneagles",2
"639","L'Enclume",2019,54.201885,-2.953807,"Cartmel","United Kingdom","LA11 6PZ","Creative","$$$$","https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/l-enclume",2
"640","Raby Hunt",2019,54.56647,-1.689258,"Summerhouse","United Kingdom","DL2 3UD","British","$$$$","https://guide.michelin.com/gb/en/darlington/summerhouse/restaurant/raby-hunt",2
"641","Moor Hall",2019,53.54162,-2.8895495,"Aughton","United Kingdom","L39 6RT","British","$$$$","https://guide.michelin.com/gb/en/lancashire/aughton/restaurant/moor-hall",2
"642","Restaurant Sat Bains",2019,52.92438,-1.1733198,"Nottingham","United Kingdom","NG7 2SA","Creative","$$$$","https://guide.michelin.com/gb/en/nottingham/nottingham/restaurant/restaurant-sat-bains",2
"643","Restaurant Nathan Outlaw",2019,50.594086,-4.82854,"Port Isaac","United Kingdom","PL29 3SB","Seafood","$$$$","https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/restaurant-nathan-outlaw",2
"644","Belmond Le Manoir aux Quat' Saisons",2019,51.71674,-1.09187,"Great Milton","United Kingdom","OX44 7PD","French","$$$$","https://guide.michelin.com/gb/en/oxfordshire/great-milton/restaurant/belmond-le-manoir-aux-quat-saisons",2
"645","Midsummer House",2019,52.21243,0.12779,"Cambridge","United Kingdom","CB4 1HA","British","$$$$","https://guide.michelin.com/gb/en/cambridgeshire/cambridge/restaurant/midsummer-house",2
"646","Hand and Flowers",2019,51.57031,-0.78113,"Marlow","United Kingdom","SL7 2BP","British","$$$$","https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/hand-and-flowers",2
"647","Ledbury",2019,51.51674,-0.20007,"North Kensington","United Kingdom","W11 2AQ","British","$$$$","https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/ledbury",2
"648","CORE by Clare Smyth",2019,51.51261,-0.2030516,"North Kensington","United Kingdom","W11 2PN","British","$$$$","https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/core-by-clare-smyth",2
"649","Le Gavroche",2019,51.51127,-0.15517,"Mayfair","United Kingdom","W1K 7QR","French","$$$$","https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/le-gavroche",2
"650","Kitchen Table at Bubbledogs",2019,51.52041,-0.13647,"Bloomsbury","United Kingdom","W1T 4QG","British","$$$$","https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/kitchen-table-at-bubbledogs",2
"651","Helene Darroze at The Connaught",2019,51.5101,-0.1495701,"Mayfair","United Kingdom","W1K 2AL","British","$$$$","https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/helene-darroze-at-the-connaught",2
"652","Dinner by Heston Blumenthal",2019,51.50208,-0.16011,"Hyde Park","United Kingdom","SW1X 7LA","British","$$$$","https://guide.michelin.com/gb/en/greater-london/hyde-park/restaurant/dinner-by-heston-blumenthal",2
"653","Umu",2019,51.5113,-0.14455,"Mayfair","United Kingdom","W1J 6LX","Japanese","$$$$","https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/umu",2
"654","Sketch (The Lecture Room & Library)",2019,51.51287,-0.14136,"Mayfair","United Kingdom","W1S 2XG","French","$$$$","https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sketch-the-lecture-room-library",2
"655","Greenhouse",2019,51.50769,-0.14926,"Mayfair","United Kingdom","W1J 5NY","Creative","$$$$","https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/greenhouse69393",2
"656","Claude Bosi at Bibendum",2019,51.49341,-0.1690893,"Chelsea","United Kingdom","SW3 6RD","French","$$$$","https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/claude-bosi-at-bibendum",2
"657","Amador",2019,48.25406,16.35915,"Wien","Austria","1190","Creative","$$$$$","https://guide.michelin.com/at/en/vienna/wien/restaurant/amador",3
"658","Manresa",2019,37.22761,-121.98071,"South San Francisco","California","95030","American","$$$$","https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/manresa",3
"659","Benu",2019,37.78521,-122.39876,"San Francisco","California","94105","Asian","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/benu",3
"660","Quince",2019,37.79762,-122.40337,"San Francisco","California","94133","French","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/quince",3
"661","Atelier Crenn",2019,37.79835,-122.43586,"San Francisco","California","94123","French","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/atelier-crenn",3
"662","The French Laundry",2019,38.40443,-122.36474,"San Francisco","California","94599","French","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-french-laundry",3
"663","The Restaurant at Meadowood",2019,38.52025,-122.46479,"San Francisco","California","94574","American","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-restaurant-at-meadowood",3
"664","SingleThread",2019,38.612164,-122.869705,"San Francisco","California","95448","American","$$$$","https://guide.michelin.com/us/en/california/san-francisco/restaurant/singlethread",3
"665","Alinea",2019,41.91328,-87.64798,"Chicago","Chicago","60614","Creative","$$$$","https://guide.michelin.com/us/en/illinois/chicago/restaurant/alinea",3
"666","Geranium",2019,55.70393,12.57197,"Copenhagen","Denmark","2100 <U+00D8>","Creative","$$$$","https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/geranium",3
"667","T'ang Court",2019,22.296572,114.1698,"Hong Kong","Hong Kong","N/A","Cantonese","$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/t-ang-court",3
"668","Bo Innovation",2019,22.27614,114.171,"Hong Kong","Hong Kong","N/A","Creative","$$$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/bo-innovation",3
"669","Lung King Heen",2019,22.28665,114.15674,"Hong Kong","Hong Kong","N/A","Cantonese","$$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lung-king-heen",3
"670","Caprice",2019,22.286646,114.15662,"Hong Kong","Hong Kong","N/A","French","$$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/caprice",3
"671","8 1/2 Otto e Mezzo BOMBANA",2019,22.28189,114.15839,"Hong Kong","Hong Kong","N/A","Italian","$$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/8%C2%BD-otto-e-mezzo-bombana",3
"672","L'Atelier de Joel Robuchon",2019,22.281199,114.15816,"Hong Kong","Hong Kong","N/A","French","$$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/l-atelier-de-joel-robuchon",3
"673","Sushi Shikon",2019,22.28511,114.15208,"Hong Kong","Hong Kong","N/A","Japanese","$$$$$","https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-shikon",3
"674","The Eight",2019,22.190475,113.54341,"Macau","Macau","N/A","Chinese","$$$","https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-eight",3
"675","Robuchon au Dome",2019,22.189949,113.54395,"Macau","Macau","N/A","French","$$$$","https://guide.michelin.com/mo/en/macau-region/macau/restaurant/robuchon-au-dome",3
"676","Jade Dragon",2019,22.149137,113.56715,"Macau","Macau","N/A","Cantonese","$$","https://guide.michelin.com/mo/en/macau-region/macau/restaurant/jade-dragon",3
"677","Maaemo",2019,59.910477,10.760408,"Oslo","Norway","0191","European","$$$$","https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/maaemo",3
"678","Masa",2019,40.76855,-73.98335,"New York","New York City","10019","Japanese","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/masa",3
"679","Per Se",2019,40.76828,-73.98292,"New York","New York City","10019","French","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/per-se",3
"680","Le Bernardin",2019,40.76177,-73.98223,"New York","New York City","10019","Seafood","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-bernardin",3
"681","Eleven Madison Park",2019,40.7417,-73.98712,"New York","New York City","10010","American","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eleven-madison-park",3
"682","Chef's Table at Brooklyn Fare",2019,40.68872,-73.98581,"New York","New York City","10018","Creative","$$$$","https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare",3
"683","La Yeon",2019,37.555813,127.00517,"Seoul","South Korea","N/A","Korean","$$$$","https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/la-yeon",3
"684","Gaon",2019,37.52265,127.03595,"Seoul","South Korea","N/A","Korean","$$$$$","https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/gaon",3
"685","Frantzen",2019,59.33418,18.05812,"Stockholm","Sweden","111 22","Swedish","$$$$","https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/frantzen",3
"686","Le Palais",2019,25.049496,121.51674,"Taipei","Taipei","110","Cantonese","$$","https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/le-palais",3
"687","The Inn at Little Washington",2019,38.713623,-78.16208,"Washington, D.C.","Washington DC","22747","American","$$$$","https://guide.michelin.com/us/en/washington/washington-dc/restaurant/the-inn-at-little-washington",3
"688","Fat Duck",2019,51.50828,-0.70232,"Bray","United Kingdom","SL6 2AQ","Creative","$$$$","https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/fat-duck",3
"689","Waterside Inn",2019,51.50773,-0.70121,"Bray","United Kingdom","SL6 2AT","French","$$$$","https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/waterside-inn",3
"690","Alain Ducasse at The Dorchester",2019,51.50712,-0.1525201,"Mayfair","United Kingdom","W1K 1QA","French","$$$$","https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alain-ducasse-at-the-dorchester",3
"691","The Araki",2019,51.511826,-0.140389,"Mayfair","United Kingdom","W1S 3BF","Japanese","$$$$","https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-araki",3
"692","Gordon Ramsay",2019,51.48546,-0.1620201,"Chelsea","United Kingdom","SW3 4HP","French","$$$$","https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/gordon-ramsay",3
